id,song,artist,album,popularity,duration,img_url,genres
2C0sdXFRzSeVERbPYwRocB,目及皆是你 - 心跳版,小蓝背心,目及皆是你,51,175000,https://i.scdn.co/image/ab67616d0000b273cf2696fe5b9d2e9c9c4f689d,['chinese viral pop']
2yQSlIvIfRD8pVcNbDhXNw,還是會想你,林達浪,還是會想你,52,190063,https://i.scdn.co/image/ab67616d0000b2734ccb1f1ba45c27f82ee567e2,['chinese viral pop']
3xCHPowgMf0ZgXPxXHhUFX,I Love You - 伴奏,汪東城,I Love You (中文版),6,182567,https://i.scdn.co/image/ab67616d0000b2736aec711391944a432718713a,[]
08Lw339w7ziPVRVq6B57fo,I Love You - 中文版,汪東城,I Love You (中文版),34,182567,https://i.scdn.co/image/ab67616d0000b2736aec711391944a432718713a,[]
4X5SAZ4JKejo2tPhvCJhZf,愛的魔法,金莎,他不愛我,45,191895,https://i.scdn.co/image/ab67616d0000b273d3a256ad804c0b64727d6e7b,"['mainland chinese pop', 'mandopop']"
0O7O4sssbFxoNoB4QRGra1,飞鸟和蝉,Ren Ran,飞鸟和蝉,65,296006,https://i.scdn.co/image/ab67616d0000b273afb5e5bc125efd4405cc3061,"['mainland chinese pop', 'mandopop']"
2xGXEZ24o20aSfMTKcATht,我的小公主,Mc小奥,我的小公主,0,81386,https://i.scdn.co/image/ab67616d0000b273b12b41cb999f9b03fbd5de6f,[]
6LAHkI7op52Y4NoK2PGMlH,放個大招給你看 (OPPO Reno 宣傳曲),Ryan.B,放個大招給你看 (OPPO Reno 宣傳曲),51,178720,https://i.scdn.co/image/ab67616d0000b2731c11e8f404a947b284d09979,"['chinese hip hop', 'chinese viral pop']"
4PJQ5FaGDVmXw6SmZK8Nxl,"在沒你的世界 (網路劇《百歲之好, 一言為定》插曲)",李鑫一,"網路劇《百歲之好, 一言為定》原聲帶",22,204000,https://i.scdn.co/image/ab67616d0000b2734a90f750302cfe7d37636aba,['chinese drama ost']
4T2Hwqz2jrZcjiipwCpKXT,"我的答案 (網路劇《百歲之好, 一言為定》片尾曲暨插曲)",許藝娜,"網路劇《百歲之好, 一言為定》原聲帶",20,262500,https://i.scdn.co/image/ab67616d0000b2734a90f750302cfe7d37636aba,[]
5T0DfTfA8LzEAgoERBpuSX,"我的答案 (網路劇《百歲之好, 一言為定》片尾主題曲)",張遠,"網路劇《百歲之好, 一言為定》原聲帶",24,262500,https://i.scdn.co/image/ab67616d0000b2734a90f750302cfe7d37636aba,[]
74nVCj4vMVemLIs71vXcnP,白月光与朱砂痣,大籽,白月光与朱砂痣,64,204215,https://i.scdn.co/image/ab67616d0000b273f66f9c01e819b80a87af4f2d,['chinese viral pop']
1cOwOT7IkFLCiTHeQ9aAqs,"日常喜歡你 (網路劇《百歲之好, 一言為定》片頭主題曲) [影視版]",王欣宇,"網路劇《百歲之好, 一言為定》原聲帶",18,212527,https://i.scdn.co/image/ab67616d0000b2734a90f750302cfe7d37636aba,[]
4IJGV6gw3x5oUiqsvYop5t,愛很美,Sara,"拜拜,愛過",23,306756,https://i.scdn.co/image/ab67616d0000b2737fa559fca20d2630ea575d2b,[]
5rXBmcYNJYMYdhwxlMLh0s,有何不可,許嵩,自定義,52,240027,https://i.scdn.co/image/ab67616d0000b273190d0f6366aee5bace080984,"['mainland chinese pop', 'zhongguo feng']"
4FrizRiAVRXdcsJNlQGB9x,寵愛,TFBOYS,大夢想家,44,266000,https://i.scdn.co/image/ab67616d0000b273b9d3e0f18e2f919db593db57,"['chinese idol pop', 'mainland chinese pop', 'mandopop']"
6Ddn4Vw4CBKLoXLfFukPqT,偏偏 - 電視劇《三生三世枕上書》片尾曲,迪麗熱巴,《三生三世枕上書》影視原聲帶,43,240892,https://i.scdn.co/image/ab67616d0000b273f9a656a88489278d309c5b90,"['chinese drama ost', 'mainland chinese pop']"
0zwFpl2vjU9c1wj08OR5CD,万有引力,Silence Wang,万有引力,48,245816,https://i.scdn.co/image/ab67616d0000b273043144f6e46a369efaa67619,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']"
3Zfyw5o5gGBoyDdjxCZfon,耿 - 電影《最好的我們》畢業季主題曲,Silence Wang,耿-電影《最好的我們》畢業季主題曲,0,269346,https://i.scdn.co/image/ab67616d0000b2735c031e460516febe0937c664,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']"
6DFqEI93UwMDbC2dTtCe56,小星星,Silence Wang,慢慢懂,51,196885,https://i.scdn.co/image/ab67616d0000b273119e5da8a73948156e166e8d,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']"
6qUvy8Ci8h1fY4aI1SjT3r,不夜城,Silence Wang,萊芙,0,222160,https://i.scdn.co/image/ab67616d0000b273651a15900a87f1e324ec7f0e,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']"
6sAQb6zaDD3oHgpdrVtGP8,親親,Fish Leong,親親,48,248640,https://i.scdn.co/image/ab67616d0000b27327855459680dea347f412fec,"['c-pop', 'malaysian mandopop', 'mandopop']"
1Of1jcGbCroKpUk7RGJaPA,旅行中忘記,Tia Ray,T.I.A.,44,234828,https://i.scdn.co/image/ab67616d0000b2739034d584ab2e7bf2d9803d3c,"['chinese jazz', 'mainland chinese pop', 'mandopop']"
5qMf0McTDyNfkbiFd1rOpS,平凡的一天,Mao Buyi,平凡的一天,49,276773,https://i.scdn.co/image/ab67616d0000b273501b5db11b7fe5172a7506d0,"['chinese minyao', 'chinese singer-songwriter', 'mainland chinese pop']"
3OWTiOvc1numNmjqpKfq3V,易燃易爆炸,陳粒,如也,52,202346,https://i.scdn.co/image/ab67616d0000b2732ef2d5a049bad98c26350eb7,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter', 'mandopop']"
5xcGRzMtxAgfiPAGXp2xuv,莫名其妙愛上你,四葉草,我來自四葉草,0,219250,https://i.scdn.co/image/ab67616d0000b27364f80671730383469b4805cd,['malaysian mandopop']
221FBKC22DTc7XkPIaZYOl,"我多喜歡你,你會知道 - 網劇《致我們單純的小美好》推廣曲",Wang Jun Qi,"我多喜歡你,你會知道 (網劇《致我們單純的小美好》推廣曲)",55,199679,https://i.scdn.co/image/ab67616d0000b273eb05c9d2c9e7d1a8c250eff6,['mainland chinese pop']
3jnhJ37cVGK92lbyQhYhgx,何以愛情 - 電視劇《何以笙簫默》片尾曲,鍾漢良,電視劇《何以笙簫默》,32,291880,https://i.scdn.co/image/3349c59c25b7827e1f2fa211c7494f350250c379,[]
2EUpsvRBT3t1aJ772zQH6p,Roll the Dice,Shan Gao,Roll the Dice,25,217543,https://i.scdn.co/image/ab67616d0000b2739703ce818f7082b96bbe6f2f,['chinese indie']
7bC2uZJZichlPr83rAJlKv,心願便利貼,元若藍,命中注定我愛你 (電視原聲帶),41,255097,https://i.scdn.co/image/ab67616d0000b273a8d9e669f7209c801ae53dc0,['taiwan pop']
2Z3XVVRho0JWSPiMOy8gYy,我的快樂,錦繡二重唱,命中注定我愛你 (電視原聲帶),36,203272,https://i.scdn.co/image/ab67616d0000b273a8d9e669f7209c801ae53dc0,['classic mandopop']
1FnEx4pT6fl9lzrvBULCB2,有点甜,Silence Wang,万有引力,0,235200,https://i.scdn.co/image/ab67616d0000b273df8409453da267036051a5d0,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']"
2MwjcKcekaSQyecQVkmGEw,那些年,Hu Xia,"那些年,我們一起追的女孩 電影原聲帶",50,371080,https://i.scdn.co/image/ab67616d0000b273d73ea8303160ec37c47280d7,"['mainland chinese pop', 'mandopop']"
70CudhEdB3miT1xxs5PuuZ,BECAUSE OF YOU - Piano,By2,"《親愛的,公主病》 OST part.1",43,263294,https://i.scdn.co/image/ab67616d0000b273904469994bdabe4e5e0ada98,"['mandopop', 'singaporean mandopop', 'singaporean pop']"
774DVnNCQJok4U26espAhx,BECAUSE OF YOU - Guitar,By2,"《親愛的,公主病》 OST part.1",50,260470,https://i.scdn.co/image/ab67616d0000b273904469994bdabe4e5e0ada98,"['mandopop', 'singaporean mandopop', 'singaporean pop']"
0G24cauyLcnvW7YJvJQg21,PONPONPON,梨亞,"《親愛的,公主病》原聲大碟",19,195840,https://i.scdn.co/image/ab67616d0000b273e561279ed70aadcb242c8bb9,[]
5mxKF6c6abcWWhtScMqw84,還愛嗎,丁爽,"《親愛的,公主病》原聲大碟",21,214505,https://i.scdn.co/image/ab67616d0000b273e561279ed70aadcb242c8bb9,[]
2ZSB7IqV9ApkaKFApdRq93,A Little Love,Fiona Fung,A Little Love,44,189386,https://i.scdn.co/image/ab67616d0000b2735c61e2214b36439e731035d9,['cantopop']
67UmmvDAlOdU36yP3TmSdE,微微一笑很傾城,楊洋,微微一笑很傾城,48,204828,https://i.scdn.co/image/ab67616d0000b273ae1fff948263a9b63ea92fd8,['mainland chinese pop']
5k43r7bra5BDrE673PkrHA,下一秒,Zhang Bichen,微微一笑很傾城,43,194871,https://i.scdn.co/image/ab67616d0000b273ae1fff948263a9b63ea92fd8,"['chinese drama ost', 'mainland chinese pop']"
0L7rQrY1zzUYUzJAkUuZ0B,一笑傾城,Silence Wang,微微一笑很傾城,51,231910,https://i.scdn.co/image/ab67616d0000b273ae1fff948263a9b63ea92fd8,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']"
0pF0FqBW0nOn0KFE26CTHp,不敢,Janice Yan,溫暖的弦 電視原聲帶,27,289461,https://i.scdn.co/image/ab67616d0000b27368b2776afb95ced08e899359,"['mandopop', 'taiwan pop']"
0cyMB6gVaEsfcVOEXHc2AQ,Close to You Ot:(They Long to Be),林愷倫,稍息立正我愛你電視原聲帶,33,225488,https://i.scdn.co/image/ab67616d0000b273685a1b6e44c9e6febdcb81f7,[]
6LZrupqVF7cFerECUJjJLx,身不由己,Della,身不由己,0,256120,https://i.scdn.co/image/ab67616d0000b273f602a09d54122429c51c1faa,"['mandopop', 'taiwan pop']"
3zOwzIIyKYZPdRmi0MIapT,Done For Me,Punch,Hotel Del Luna OST Part.12,38,231555,https://i.scdn.co/image/ab67616d0000b27393dcd6a8b5d2d9af4da77904,"['k-pop', 'korean pop']"
7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,T.I.,Paper Trail,69,299746,https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
0TCmhnbMpw5zwPsTvlXTJi,Runaway,AURORA,All My Demons Greeting Me as a Friend (Deluxe),76,248826,https://i.scdn.co/image/ab67616d0000b273d3a757231b119bacf68b3ec2,"['art pop', 'norwegian pop']"
72BgLwPFFHlPmqVsJwVl0R,Always Hate Me,James Blunt,Moon Landing,43,217000,https://i.scdn.co/image/ab67616d0000b27305caf90006ee49f7f4090112,"['neo mellow', 'pop', 'pop rock']"
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,The Animals,71,271280,https://i.scdn.co/image/ab67616d0000b2733c534611bd3658006378a2d7,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock', 'rock']"
6SCh4BKjB0il6zKgtSiasQ,In Your Pocket,Maroon 5,V,50,219493,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,"['pop', 'pop rock']"
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,X&Y,83,295533,https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651,"['permanent wave', 'pop']"
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,87,266773,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0,"['permanent wave', 'pop']"
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,A Rush of Blood to the Head,84,309600,https://i.scdn.co/image/ab67616d0000b27390afd8e4ec6d787114ed6c40,"['permanent wave', 'pop']"
1503Da6qbgNifRnRwIjtZe,Vùng Ký Ức,Chillies,Vùng Ký Ức,46,296500,https://i.scdn.co/image/ab67616d0000b273f164fabd64c6b087d431104c,"['indie viet', 'v-pop']"
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,"""Heroes"" (2017 Remaster)",75,371413,https://i.scdn.co/image/ab67616d0000b273bc1c63a5b66ab9ac3ea21672,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,Evolve,80,201240,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,"['modern rock', 'pop', 'rock']"
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,Origins (Deluxe),80,189466,https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,"['modern rock', 'pop', 'rock']"
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,Origins (Deluxe),80,260773,https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,"['modern rock', 'pop', 'rock']"
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,Evolve,87,204346,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,"['modern rock', 'pop', 'rock']"
57Wjcff1bw8TueYvFip4NN,Monsters,Timeflies,After Hours,54,225293,https://i.scdn.co/image/ab67616d0000b273a383759f0c33f5e9325d180a,"['dance pop', 'indie pop rap', 'indie poptimism', 'pop', 'pop dance', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']"
7iOnpXYaRpRYUAHKVDnqgp,Sunset,Grayson Gibson,Sunset,44,214460,https://i.scdn.co/image/ab67616d0000b27396f15e4dddc5f7bd716a45c9,[]
416MsJxvxSKY96DCmbJIRs,The Hanging Tree,James Newton Howard,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),64,218506,https://i.scdn.co/image/ab67616d0000b273bde3c2d2dcbee4dbd46b4e73,['soundtrack']
3OWTiOvc1numNmjqpKfq3V,易燃易爆炸,陳粒,如也,52,202346,https://i.scdn.co/image/ab67616d0000b2732ef2d5a049bad98c26350eb7,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter', 'mandopop']"
2IMIbiJlbi0pIs3FBpKFhS,Warwick Avenue,Duffy,Rockferry,53,226386,https://i.scdn.co/image/ab67616d0000b27387c95c59b33bdfdafc25a813,"['british soul', 'dance pop', 'europop']"
2qKZnheMe0HhqYC1XJcdaA,above the time,IU,Love poem,55,300733,https://i.scdn.co/image/ab67616d0000b273b658276cd9884ef6fae69033,['k-pop']
0V5x32QjQhtLUG3U5fMIap,아파 Acoustic Version,JINHO,Hotel King (Original Television Soundtrack),6,260506,https://i.scdn.co/image/ab67616d0000b273ee83d51e516f86a7d161032c,[]
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,A Head Full of Dreams,82,258266,https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6,"['permanent wave', 'pop']"
2jQiSYrwJehQAcuaaQrXnS,Friends,Chase Atlantic,Nostalgia,81,230010,https://i.scdn.co/image/ab67616d0000b273c6853bb1af2bed82d15918f4,['pop']
6w8pFOKn42O418qwcQElZ3,Waves,Dean Lewis,A Place We Knew,78,240013,https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247,"['australian pop', 'pop', 'pop rock']"
37vqbjwZ6l92SDwzPlJW9m,Too Close - The Voice Performance,Melanie Martinez,Too Close (The Voice Performance),38,206000,https://i.scdn.co/image/ab67616d0000b2732c9929551a5ecbcbe97ac220,"['alt z', 'electropop', 'pop']"
578Eooad7oUyn4stovZiPg,Good For You,Selena Gomez,Revival (Deluxe),63,221280,https://i.scdn.co/image/ab67616d0000b273e6f5ed9a9059f686965ba90a,"['dance pop', 'pop', 'post-teen pop']"
3znPiywA0q1VK2jgAZFDoI,Irresistible,Fall Out Boy,American Beauty/American Psycho,64,206506,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,"['emo', 'modern rock', 'rock']"
0j8zDrLyLoJvZoCv0QfqU0,Time and Fallen Leaves,AKMU,Time and Fallen Leaves,0,247435,https://i.scdn.co/image/ab67616d0000b273f34b57d6a5ccbba645e1e18c,['k-pop']
3rTnGUeDrnZV22DvRuUuXr,Wait,M83,"Hurry Up, We're Dreaming",66,343253,https://i.scdn.co/image/ab67616d0000b27389c5c957f376e8c87ed23dcc,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']"
48s0QHJgmiNsth3WEO6U4M,Stop And Stare,OneRepublic,Dreaming Out Loud,61,223853,https://i.scdn.co/image/ab67616d0000b27334ef81d1ff3b4682a4e97f70,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
3ucfniv4fLB3RPA6N9iLM2,Meaning of you,IU,A flower bookmark,52,195631,https://i.scdn.co/image/ab67616d0000b273f8ac90d6852487a82df1b443,['k-pop']
5oB8j9n9uZsxmykscprHJ8,MISS ME OR DISS ME (feat.Jinsil of Mad soul child),MC MONG,MISS ME OR DISS ME,31,216987,https://i.scdn.co/image/ab67616d0000b273801d4dd8977dad6064c485ab,"['k-rap', 'korean pop']"
5PaUW7tmYvVZzTMGG4uqcP,Pain near death Part.2 (feat.Sweden Laundry),MC MONG,MISS ME OR DISS ME,41,245711,https://i.scdn.co/image/ab67616d0000b273801d4dd8977dad6064c485ab,"['k-rap', 'korean pop']"
1iTb1k4DgjJh7qWFQE1VmB,I'm In Here - Piano/Vocal Version,Sia,We Are Born,36,227000,https://i.scdn.co/image/ab67616d0000b273407da0a78b760009968ff432,"['australian dance', 'australian pop', 'pop']"
0S7w41r0PTUX24fFmStGZh,Heart By Heart,Demi Lovato,The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),30,224493,https://i.scdn.co/image/ab67616d0000b27377ac1207b0e533025007ad16,"['dance pop', 'pop', 'post-teen pop']"
2YKUAYU9BImoDuGrIWhBRj,Run Away (Ending Title),전창엽,My Love From the Star 별에서 온 그대 (Original Television Soundtrack),0,146866,https://i.scdn.co/image/ab67616d0000b273a10ae3a2934aeed185042f9a,['korean ost']
5j4TBu1E3y17pJd7ackIDV,Tears In Minuet,전창엽,My Love From the Star 별에서 온 그대 (Original Television Soundtrack),0,194280,https://i.scdn.co/image/ab67616d0000b273a10ae3a2934aeed185042f9a,['korean ost']
6CIff9z94pPApi2i3k2lq1,What Is Love,Jaymes Young,What Is Love,56,208673,https://i.scdn.co/image/ab67616d0000b273e81735764b87bd40af511514,"['alt z', 'indie poptimism', 'modern rock', 'pop']"
5efB9wfc6dn3pzll9ElIrH,Lonely,JONGHYUN,"JONGHYUN The Collection ""Story Op.2""",60,244451,https://i.scdn.co/image/ab67616d0000b273f9188f2ef472584851591023,"['k-pop', 'korean pop']"
4Q6efSOjA42sq5S0TaKBQw,Lucid Dream,Monogram,"While You Were Sleeping, Pt. 6 (Original Television Soundtrack)",47,219306,https://i.scdn.co/image/ab67616d0000b273606d14e674de5e657de61558,['k-indie']
0ESGvKJoja4msEeDhOMDD8,Flower Way (Prod. By ZICO),KIMSEJEONG,Jelly box Flower Way (Prod. By ZICO) SEJEONG,0,239122,https://i.scdn.co/image/ab67616d0000b27333acf7b42a07f6df7f99ae4e,"['k-pop', 'korean pop']"
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,us,79,251033,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8,"['alt z', 'electropop', 'pop', 'pop rap', 'social media pop']"
0adManNL1izN3uAVmv9P4w,"I Know You - From The ""Fifty Shades Of Grey"" Soundtrack",Skylar Grey,Fifty Shades Of Grey (Original Motion Picture Soundtrack),40,298880,https://i.scdn.co/image/ab67616d0000b2735e02f2f639b9008f4d1935d3,"['piano rock', 'viral pop']"
7HIRvkrJzBB4NEAcc1ydtz,다시 너를,Mad Clown,"태양의 후예 (Original Television Soundtrack), Pt. 5",0,235795,https://i.scdn.co/image/ab67616d0000b2731384832e97eb60075d41c9b3,['k-rap']
4kzyhn8i6Hf8daEBqNPfCy,Moondust - EP Version,Jaymes Young,Dark Star,60,225202,https://i.scdn.co/image/ab67616d0000b2733398032a220a0ad065e54e3c,"['alt z', 'indie poptimism', 'modern rock', 'pop']"
381qi9mbQ7MqgQTH4UrtaV,Final Warning,Skylar Grey,Don't Look Down,39,220306,https://i.scdn.co/image/ab67616d0000b2734b2dd28501e3dd8d76b5df12,"['piano rock', 'viral pop']"
48fv3AV2ag6l8t5JGF39LL,Back From The Dead,Skylar Grey,Don't Look Down,41,262706,https://i.scdn.co/image/ab67616d0000b2734b2dd28501e3dd8d76b5df12,"['piano rock', 'viral pop']"
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,Waking Up,77,224693,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
6qCp2Out7ymmGb4VqHLY7P,Heart on Fire,Scott Thomas,Love Again,52,226466,https://i.scdn.co/image/ab67616d0000b2730f12d0e5529827a885e948cd,['channel pop']
7krbSH3rd8lhIZvuzTV3Bl,Naked,James Arthur,Naked,72,234106,https://i.scdn.co/image/ab67616d0000b273f13bfa0da7b94ac3272f3152,"['pop', 'talent show', 'uk pop']"
1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic),OneRepublic,13 Reasons Why (Season 2),63,165626,https://i.scdn.co/image/ab67616d0000b273acc995be2b5bdc62d622ccd3,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
58NyDMjXSBQ9CG3lcvbLKi,Trouble I'm In,Twinbed,Trouble I'm In,44,202500,https://i.scdn.co/image/ab67616d0000b2732b50a1f1a424957b0d7316c3,[]
2is19a6HY7ZdWP654IMhEE,Break My Heart Again,FINNEAS,Break My Heart Again,67,238012,https://i.scdn.co/image/ab67616d0000b273ddbecb761d9c2dc175550e38,"['alt z', 'electropop', 'indie pop', 'la indie', 'pop']"
4sK96UnGx3NjBaqvfTG2dm,Too Close,Alex Clare,The Lateness Of The Hour,59,256560,https://i.scdn.co/image/ab67616d0000b273e4a4c4e62815010f6cddd2ca,['modern alternative rock']
3skn2lauGk7Dx6bVIt5DVj,Starlight,Muse,Black Holes and Revelations,73,240213,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,"['alternative rock', 'modern rock', 'permanent wave', 'rock']"
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,Hot Fuss,77,222586,https://i.scdn.co/image/ab67616d0000b27356a6d6e493a8f338be63fc49,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
6IDDwI0YOCAUDhMZltQekS,Love Don't Die,The Fray,Helios,57,183093,https://i.scdn.co/image/ab67616d0000b273d6ada835cebff6d7ad8fe45a,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
2s5B2qJSK8kbFyFRiRq06b,Hotel Ceiling,Rixton,Let The Road,58,190706,https://i.scdn.co/image/ab67616d0000b273647377a36072bd08e44dd32b,"['pop', 'pop rock', 'post-teen pop', 'viral pop']"
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,Night Visions,74,175200,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,"['modern rock', 'pop', 'rock']"
0Swvh86QCHSVk3yXUDeEM8,Let Me Go,Avril Lavigne,Avril Lavigne,0,267973,https://i.scdn.co/image/ab67616d0000b273ee4ccf3ab361162077ba294b,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
4rMNgxEwGWoPHIUcvB5BrB,It Will Rain,Bruno Mars,It Will Rain,63,257847,https://i.scdn.co/image/ab67616d0000b2734c43bd96a211ed67cfe86636,"['dance pop', 'pop']"
47XL5AzqSH1SsOEl7QSvXW,All Alone,fun.,Some Nights,42,183773,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']"
0Nf53RDPZEjFrQE4B5n6Vf,Yellow Flicker Beat,Lorde,Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1),61,232506,https://i.scdn.co/image/ab67616d0000b27374b226f1b53ca4902dedce2a,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']"
1QsLjMBH6oTqkZc0prrpjQ,"Nature Boy - From ""Moulin Rouge"" Soundtrack",David Bowie,Moulin Rouge I & II [Soundtrack (International Version)],0,205533,https://i.scdn.co/image/ab67616d0000b273590437e8202384ba65768b27,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
5KZOqFv2oXGqdBAsoWMR2w,How Far Does the Dark Go?,Anya Marina,How Far Does the Dark Go?,0,248333,https://i.scdn.co/image/ab67616d0000b273a91540251c97aaecbfea026f,"['acoustic pop', 'ann arbor indie']"
3yGTR7kHtHY4Ny8ENzuKLU,Without You (결국) [feat. ? of YG New Girl Group],G-DRAGON,One of a Kind,0,242677,https://i.scdn.co/image/ab67616d0000b2731a9818a17325cf1c532e99ab,"['k-pop', 'k-rap']"
5H3TCfiw0CQTX1XU7A9TXM,Cake,Melanie Martinez,Cry Baby (Deluxe Edition),72,199681,https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951,"['alt z', 'electropop', 'pop']"
1Ym6aMuT5bliaZMC67AmPp,Cherry,Lana Del Rey,Lust For Life,70,180902,https://i.scdn.co/image/ab67616d0000b27395e2fd1accb339fa14878190,"['art pop', 'pop']"
17hXBJHZkX7qbq7NHnB68G,Here for You,Devin Williams,Destruction of Kings,36,224304,https://i.scdn.co/image/ab67616d0000b2733552144c65d36274c76e57d7,['christian rock']
1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,Dusk Till Dawn (Radio Edit),80,239000,https://i.scdn.co/image/ab67616d0000b27323852b7ef0ecfe29d38d97ee,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
54ibWn7vBabFt6srLwccav,Beautiful Mess,Kristian Kostov,Beautiful Mess,49,180952,https://i.scdn.co/image/ab67616d0000b2736c6ec8f6d7fdf48673f87d35,['eurovision']
2wiXEarKt55K8aW8elRqDW,Carmen,Lana Del Rey,Born To Die - The Paradise Edition,52,248720,https://i.scdn.co/image/ab67616d0000b273cb76604d9c5963544cf5be64,"['art pop', 'pop']"
5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,Melanie Martinez,Cry Baby (Deluxe Edition),73,201520,https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951,"['alt z', 'electropop', 'pop']"
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,Illuminate,83,187973,https://i.scdn.co/image/ab67616d0000b2731376b4b16f4bfcba02dc571b,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,lovely (with Khalid),88,200185,https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,"['electropop', 'pop']"
0JmiBCpWc1IAc0et7Xm7FL,Let Her Go,Passenger,All the Little Lights (Deluxe Version),76,252733,https://i.scdn.co/image/ab67616d0000b273a7c10595167c713a2df0f187,"['folk-pop', 'neo mellow', 'pop', 'pop rock']"
4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,Birdy,74,201080,https://i.scdn.co/image/ab67616d0000b273cdebae610076f51e8b7b20f4,"['pop', 'pop rock']"
2NeM9rfWo70KQej9GxeaoL,Where's My Love,SYML,SYML,78,202009,https://i.scdn.co/image/ab67616d0000b2734ce09210d410e03e6931b124,['pop']
